测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_locate_001,success,./mugen-riscv/logs/os-basic/oe_test_locate_001/2023-09-13-13:41:55.log,None
,oe_test_IOaccess_1Gfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_1Gfile/2023-09-13-10:40:55.log,None
,oe_test_chsh,success,./mugen-riscv/logs/os-basic/oe_test_chsh/2023-09-13-13:34:46.log,None
,oe_test_base64,success,./mugen-riscv/logs/os-basic/oe_test_base64/2023-09-13-13:46:11.log,None
,oe_test_zcat,success,./mugen-riscv/logs/os-basic/oe_test_zcat/2023-09-13-12:33:37.log,None
,oe_test_popd_001,success,./mugen-riscv/logs/os-basic/oe_test_popd_001/2023-09-13-13:09:53.log,None
,oe_test_expand,success,./mugen-riscv/logs/os-basic/oe_test_expand/2023-09-13-12:17:29.log,None
,oe_test_ProcMgmt_start_kill,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_start_kill/2023-09-13-13:30:14.log,None
,oe_test_system_log_process,success,./mugen-riscv/logs/os-basic/oe_test_system_log_process/2023-09-13-14:05:58.log,None
,oe_test_namei,success,./mugen-riscv/logs/os-basic/oe_test_namei/2023-09-13-11:46:06.log,None
,oe_test_group_access,success,./mugen-riscv/logs/os-basic/oe_test_group_access/2023-09-13-13:44:09.log,None
,oe_test_accessdb,success,./mugen-riscv/logs/os-basic/oe_test_accessdb/2023-09-13-12:04:20.log,None
,oe_test_man,success,./mugen-riscv/logs/os-basic/oe_test_man/2023-09-13-13:47:27.log,None
,oe_test_date,success,./mugen-riscv/logs/os-basic/oe_test_date/2023-09-13-13:12:40.log,None
,oe_test_power_powertop_calibrate,success,./mugen-riscv/logs/os-basic/oe_test_power_powertop_calibrate/2023-09-13-12:33:08.log,None
,oe_test_libffi,success,./mugen-riscv/logs/os-basic/oe_test_libffi/2023-09-13-11:01:58.log,None
,oe_test_server_fontconfig,success,./mugen-riscv/logs/os-basic/oe_test_server_fontconfig/2023-09-13-14:08:00.log,None
,oe_test_ar,success,./mugen-riscv/logs/os-basic/oe_test_ar/2023-09-13-12:26:36.log,None
,oe_test_ACL_dir,success,./mugen-riscv/logs/os-basic/oe_test_ACL_dir/2023-09-13-13:30:52.log,None
,oe_test_net_cmd_ping,success,./mugen-riscv/logs/os-basic/oe_test_net_cmd_ping/2023-09-13-14:08:17.log,None
,oe_test_look,success,./mugen-riscv/logs/os-basic/oe_test_look/2023-09-13-13:09:45.log,None
,oe_test_expr,success,./mugen-riscv/logs/os-basic/oe_test_expr/2023-09-13-12:17:38.log,None
,oe_test_IOaccess_100Mfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_100Mfile/2023-09-13-11:11:53.log,None
,oe_test_dircolors,success,./mugen-riscv/logs/os-basic/oe_test_dircolors/2023-09-13-13:41:40.log,None
